onset	duration	Subject	sample	trial_type	response_time	stimulus	run
276.331	5	40	3097562	friendRoleBlock	2.251	gives others in the group false hope	4
287.348	5	40	3108579	friendRoleBlock	4.682	challenges others' authority in the group	4
296.365	5	40	3117596	friendRoleBlock	2.861	provides emotional support to the group	4
307.374	5	40	3128605	selfTraitBlock	3.635	arrogant or full of themselves	4
316.383	5	40	3137614	selfTraitBlock	2.181	romantic or charming	4
323.392	5	40	3144623	selfTraitBlock	1.887	"trustworthy, faithful"	4
334.4	5	40	3155631	selfTraitBlock	2.446	unsatisfied with the way things are	4
343.418	5	40	3164649	selfTraitBlock	2.186	"artistic, appreciating aesthetics"	4
358.427	5	40	3179658	selfTraitBlock	2.213	"cooperative, enjoying working with others"	4
367.435	5	40	3188666	selfTraitBlock	3.423	"brave, courageous"	4
378.444	5	40	3199675	selfTraitBlock	1.649	"promiscuous, sleeping around a lot"	4
387.453	5	40	3208684	selfTraitBlock	2.353	apathetic or indifferent	4
394.462	5	40	3215693	selfTraitBlock	1.732	"dull, unintelligent"	4
409.471	5	40	3230702	selfRoleBlock	4.078	cleans and tidies up after others	4
420.48	5	40	3241711	selfRoleBlock	1.596	shares gossip with the group	4
427.497	5	40	3248728	selfRoleBlock	2.966	shames group members for their mistakes	4
438.514	5	40	3259745	selfRoleBlock	3.995	challenges others' authority in the group	4
447.523	5	40	3268754	selfRoleBlock	2.101	engages others to be active and fit	4
460.532	5	40	3281763	selfGroupBlock	2.099	Canadians	4
469.54	5	40	3290771	selfGroupBlock	1.533	Muslims	4
480.549	5	40	3301780	selfGroupBlock	1.425	White	4
491.558	5	40	3312789	selfGroupBlock	1.529	Jewish	4
500.567	5	40	3321798	selfGroupBlock	1.027	stoners	4
1.001	5	41	380907	friendRoleBlock	4	barters with others on behalf of the group	1
10.01	5	41	389916	friendRoleBlock	1.472	leads the group	1
17.027	5	41	396933	friendRoleBlock	2.384	maintains the group's traditions and rituals	1
28.035	5	41	407941	friendRoleBlock	2.335	throws parties for the group	1
37.052	5	41	416958	friendRoleBlock	2.576	attacks others who harm the group	1
52.062	5	41	431968	selfRoleBlock	2.733	shames group members for their mistakes	1
63.079	5	41	442985	selfRoleBlock	2.57	asks questions when the group is confused	1
74.096	5	41	454002	selfRoleBlock	1.462	finds new opportunities for the group	1
83.105	5	41	463011	selfRoleBlock	1.979	engages others to be active and fit	1
92.113	5	41	472019	selfRoleBlock	2.198	leads the group	1
103.122	5	41	483028	friendTraitBlock	3.2	"sentimental and sensitive, experiencing emotions strongly"	1
112.139	5	41	492045	friendTraitBlock	2.562	unsatisfied with the way things are	1
119.148	5	41	499054	friendTraitBlock	1.894	apathetic or indifferent	1
130.157	5	41	510063	friendTraitBlock	3.077	"blunt, no-nonsense"	1
141.174	5	41	521080	friendTraitBlock	2.524	"emotionally needy, craving affirmation or attention"	1
154.183	5	41	534089	selfRoleBlock	3.699	advises the group on strategy in competitions and games	1
165.192	5	41	545098	selfRoleBlock	1.799	creates rules for the group	1
174.201	5	41	554107	selfRoleBlock	3.21	keeps others on schedule	1
181.218	5	41	561124	selfRoleBlock	2.342	excludes unpopular or unwanted others from the group	1
190.227	5	41	570133	selfRoleBlock	3.322	shares gossip with the group	1
205.236	5	41	585142	selfGroupBlock	4.715	commuter students	1
216.245	5	41	596151	selfGroupBlock	1.225	Buddhists	1
227.253	5	41	607159	selfGroupBlock	1.134	students	1
236.27	5	41	616176	selfGroupBlock	2.209	fraternity or sorority members	1
243.279	5	41	623185	selfGroupBlock	2.79	White	1
256.288	5	41	636194	friendTraitBlock	4.046	"persuasive, articulate and even eloquent"	1
267.297	5	41	647203	friendTraitBlock	2.488	"dull, unintelligent"	1
274.306	5	41	654212	friendTraitBlock	2.116	reckless and impulsive	1
283.314	5	41	663220	friendTraitBlock	1.9	"passionate, opinionated"	1
294.323	5	41	674229	friendTraitBlock	2.023	cold and aloof	1
307.332	5	41	687238	friendRoleBlock	5.08	reminds others of their obligations	1
318.333	5	41	698239	friendRoleBlock	2.133	challenges the group's beliefs	1
325.35	5	41	705256	friendRoleBlock	3.689	counsels others in difficult life decisions	1
334.359	5	41	714265	friendRoleBlock	2.48	shares study notes with others	1
343.376	5	41	723282	friendRoleBlock	2.768	keeps the group from dangerous or risky ventures	1
358.385	5	41	738291	selfTraitBlock	2.717	"depressed, blue"	1
367.394	5	41	747300	selfTraitBlock	2.444	"prone to boredom, listless"	1
378.402	5	41	758308	selfTraitBlock	1.918	"brave, courageous"	1
387.42	5	41	767326	selfTraitBlock	2.491	"emotionally needy, craving affirmation or attention"	1
398.428	5	41	778334	selfTraitBlock	1.79	"blunt, no-nonsense"	1
409.437	5	41	789343	friendGroupBlock	2.957	Buddhists	1
418.446	5	41	798352	friendGroupBlock	1.79	women	1
429.455	5	41	809361	friendGroupBlock	2.513	conservatives	1
436.464	5	41	816370	friendGroupBlock	1.86	Asian	1
447.472	5	41	827378	friendGroupBlock	1.667	commuter students	1
460.481	5	41	840387	selfTraitBlock	2.618	"confident, secure in themselves"	1
469.49	5	41	849396	selfTraitBlock	1.256	cold and aloof	1
476.499	5	41	856405	selfTraitBlock	1.923	gets nervous and anxious easily	1
485.508	5	41	865414	selfTraitBlock	2.681	unsatisfied with the way things are	1
496.516	5	41	876422	selfTraitBlock	2.787	"cooperative, enjoying working with others"	1
1	5	41	1040897	selfGroupBlock	3.161	nerds	2
12.009	5	41	1051906	selfGroupBlock	1.331	liberals	2
21.018	5	41	1060915	selfGroupBlock	1.409	Jewish	2
28.026	5	41	1067923	selfGroupBlock	1.451	Muslims	2
37.035	5	41	1076932	selfGroupBlock	1.086	Black	2
52.044	5	41	1091941	friendGroupBlock	2.603	Canadians	2
61.053	5	41	1100950	friendGroupBlock	1.289	Black	2
72.062	5	41	1111959	friendGroupBlock	2.53	hipsters	2
83.071	5	41	1122968	friendGroupBlock	1.268	Muslims	2
90.08	5	41	1129977	friendGroupBlock	3.134	humanities majors	2
103.088	5	41	1142985	friendRoleBlock	3.994	motivates others to a common goal	2
112.106	5	41	1152003	friendRoleBlock	2.2	helps others find romantic partners	2
121.114	5	41	1161011	friendRoleBlock	2.79	keeps others on schedule	2
132.132	5	41	1172029	friendRoleBlock	3.171	provides emotional support to the group	2
139.149	5	41	1179046	friendRoleBlock	2.543	divides up and assigns others to tasks	2
154.158	5	41	1194055	selfTraitBlock	3.682	arrogant or full of themselves	2
163.175	5	41	1203072	selfTraitBlock	2.416	"artistic, appreciating aesthetics"	2
174.184	5	41	1214081	selfTraitBlock	2.069	romantic or charming	2
185.193	5	41	1225090	selfTraitBlock	2.1	clever and cunning	2
194.201	5	41	1234098	selfTraitBlock	1.806	"passionate, opinionated"	2
205.21	5	41	1245107	selfRoleBlock	3.45	motivates others to a common goal	2
216.219	5	41	1256116	selfRoleBlock	3.927	challenges the morals and norms of the group	2
225.236	5	41	1265133	selfRoleBlock	2.606	helps people with physically demanding tasks	2
236.245	5	41	1276142	selfRoleBlock	2.371	barters with others on behalf of the group	2
245.254	5	41	1285151	selfRoleBlock	3.31	resolves conflicts in the group	2
256.263	5	41	1296160	friendRoleBlock	2.593	shames group members for their mistakes	2
263.271	5	41	1303168	friendRoleBlock	1.542	entertains the group	2
274.289	5	41	1314186	friendRoleBlock	2.584	cleans and tidies up after others	2
283.297	5	41	1323194	friendRoleBlock	4.353	tutors others in the group	2
292.314	5	41	1332211	friendRoleBlock	3.921	ensures others in the group act morally	2
307.324	5	41	1347221	selfRoleBlock	4.89	shares study notes with others	2
316.341	5	41	1356238	selfRoleBlock	2.065	ensures others in the group act morally	2
323.349	5	41	1363246	selfRoleBlock	2.448	attacks others who harm the group	2
334.366	5	41	1374263	selfRoleBlock	2.601	keeps the group from dangerous or risky ventures	2
345.375	5	41	1385272	selfRoleBlock	2.081	cleans and tidies up after others	2
358.384	5	41	1398281	friendTraitBlock	5.02	"promiscuous, sleeping around a lot"	2
369.385	5	41	1409282	friendTraitBlock	1.407	clever and cunning	2
380.402	5	41	1420299	friendTraitBlock	2.49	"careful about doing things the right way, meticulous"	2
389.411	5	41	1429308	friendTraitBlock	2.821	finds fault with others	2
398.42	5	41	1438317	friendTraitBlock	3.847	"spontaneous, adventuresome"	2
409.429	5	41	1449326	selfTraitBlock	3.628	"eminent, popular, and captivating"	2
418.437	5	41	1458334	selfTraitBlock	1.541	apathetic or indifferent	2
429.454	5	41	1469351	selfTraitBlock	3.25	"sentimental and sensitive, experiencing emotions strongly"	2
440.463	5	41	1480360	selfTraitBlock	1.555	"jealous, petty"	2
447.472	5	41	1487369	selfTraitBlock	2.124	"dull, unintelligent"	2
460.481	5	41	1500378	friendTraitBlock	3.447	"cooperative, enjoying working with others"	2
469.49	5	41	1509387	friendTraitBlock	3.807	perseverant until the task is finished	2
476.498	5	41	1516395	friendTraitBlock	2.193	arrogant or full of themselves	2
487.516	5	41	1527413	friendTraitBlock	2.421	gets nervous and anxious easily	2
498.525	5	41	1538422	friendTraitBlock	2.862	"eminent, popular, and captivating"	2
1	5	41	1633526	selfRoleBlock	3.844	lets others in the group take advantage of them	3
12.009	5	41	1644535	selfRoleBlock	1.886	tutors others in the group	3
19.018	5	41	1651544	selfRoleBlock	1.573	entertains the group	3
28.027	5	41	1660553	selfRoleBlock	2.608	loosens up the group	3
39.035	5	41	1671561	selfRoleBlock	4	throws parties for the group	3
52.044	5	41	1684570	selfRoleBlock	2.324	counsels others in difficult life decisions	3
61.062	5	41	1693588	selfRoleBlock	2.984	divides up and assigns others to tasks	3
70.079	5	41	1702605	selfRoleBlock	2.666	provides emotional support to the group	3
81.096	5	41	1713622	selfRoleBlock	4.373	challenges others' authority in the group	3
88.105	5	41	1720631	selfRoleBlock	1.935	helps others find romantic partners	3
103.114	5	41	1735640	selfTraitBlock	2.853	"trustworthy, faithful"	3
110.122	5	41	1742648	selfTraitBlock	1.669	"promiscuous, sleeping around a lot"	3
121.131	5	41	1753657	selfTraitBlock	1.689	"callous, caring little for others"	3
130.14	5	41	1762666	selfTraitBlock	1.432	healthy and fit	3
141.149	5	41	1773675	selfTraitBlock	2.39	"relaxed, handles stress well"	3
154.158	5	41	1786684	selfGroupBlock	3.849	Asian	3
163.167	5	41	1795693	selfGroupBlock	2.205	Canadians	3
170.175	5	41	1802701	selfGroupBlock	1.362	men	3
179.184	5	41	1811710	selfGroupBlock	2.055	hipsters	3
190.193	5	41	1822719	selfGroupBlock	1.761	Middle Eastern	3
205.202	5	41	1837728	friendRoleBlock	2.278	organizes and coordinates the group's plans	3
214.219	5	41	1846745	friendRoleBlock	2.628	asks questions when the group is confused	3
225.236	5	41	1857762	friendRoleBlock	3.088	discovers new knowledge for the group	3
232.253	5	41	1864779	friendRoleBlock	3.216	gives others in the group false hope	3
241.27	5	41	1873796	friendRoleBlock	3.476	deceives others in the group for amusement or pleasure	3
256.279	5	41	1888805	friendRoleBlock	3.135	engages others to be active and fit	3
263.296	5	41	1895822	friendRoleBlock	2.147	ensures others follow the group's rules	3
274.314	5	41	1906840	friendRoleBlock	4.842	advises the group on strategy in competitions and games	3
285.323	5	41	1917849	friendRoleBlock	1.9	shares gossip with the group	3
294.34	5	41	1926866	friendRoleBlock	4.572	excludes unpopular or unwanted others from the group	3
307.349	5	41	1939875	friendTraitBlock	3.99	"perverse, having unhealthy habits"	3
314.357	5	41	1946883	friendTraitBlock	2.559	romantic or charming	3
323.366	5	41	1955892	friendTraitBlock	2.412	"hurried, impatient"	3
334.375	5	41	1966901	friendTraitBlock	2.838	considerate and kind	3
345.384	5	41	1977910	friendTraitBlock	1.681	happy and cheerful	3
358.393	5	41	1990919	friendGroupBlock	3.097	liberals	3
369.402	5	41	2001928	friendGroupBlock	2.129	fraternity or sorority members	3
378.411	5	41	2010937	friendGroupBlock	1.609	students	3
385.419	5	41	2017945	friendGroupBlock	2.187	White	3
396.428	5	41	2028954	friendGroupBlock	1.097	Jewish	3
409.437	5	41	2041963	friendTraitBlock	4.093	"relaxed, handles stress well"	3
420.446	5	41	2052972	friendTraitBlock	2.493	"compliant, submissive"	3
431.455	5	41	2063981	friendTraitBlock	4.011	"prone to boredom, listless"	3
438.463	5	41	2070989	friendTraitBlock	2.462	"depressed, blue"	3
447.472	5	41	2079998	friendTraitBlock	2.83	greedy or power-hungry	3
460.481	5	41	2093007	selfTraitBlock	3.11	happy and cheerful	3
469.49	5	41	2102016	selfTraitBlock	1.933	"outgoing, sociable"	3
480.499	5	41	2113025	selfTraitBlock	2.14	"compliant, submissive"	3
491.508	5	41	2124034	selfTraitBlock	1.498	greedy or power-hungry	3
498.516	5	41	2131042	selfTraitBlock	2.213	"persuasive, articulate and even eloquent"	3
1	5	41	2231797	friendTraitBlock	3.07	"unathletic, weak, or physically limited in some fashion"	4
8.017	5	41	2238814	friendTraitBlock	2.209	"callous, caring little for others"	4
17.035	5	41	2247832	friendTraitBlock	2.395	"artistic, appreciating aesthetics"	4
26.043	5	41	2256840	friendTraitBlock	1.433	"outgoing, sociable"	4
37.052	5	41	2267849	friendTraitBlock	2.3	"jealous, petty"	4
52.061	5	41	2282858	friendRoleBlock	3.139	creates rules for the group	4
61.07	5	41	2291867	friendRoleBlock	2.297	loosens up the group	4
68.087	5	41	2298884	friendRoleBlock	2.83	helps people with physically demanding tasks	4
79.096	5	41	2309893	friendRoleBlock	3.184	helps others find their aspirations	4
88.113	5	41	2318910	friendRoleBlock	2.86	challenges others' authority in the group	4
103.122	5	41	2333919	selfRoleBlock	2.552	challenges the group's beliefs	4
112.131	5	41	2342928	selfRoleBlock	3.471	maintains the group's traditions and rituals	4
123.14	5	41	2353937	selfRoleBlock	2.284	ensures others follow the group's rules	4
132.157	5	41	2362954	selfRoleBlock	2.014	organizes and coordinates the group's plans	4
143.166	5	41	2373963	selfRoleBlock	2.905	reminds others of their obligations	4
154.175	5	41	2384972	friendGroupBlock	2.431	Christians	4
163.183	5	41	2393980	friendGroupBlock	1.312	men	4
174.192	5	41	2404989	friendGroupBlock	1.58	Middle Eastern	4
181.201	5	41	2411998	friendGroupBlock	1.475	nerds	4
190.21	5	41	2421007	friendGroupBlock	1.683	stoners	4
205.219	5	41	2436016	selfTraitBlock	4.067	"careful about doing things the right way, meticulous"	4
216.236	5	41	2447033	selfTraitBlock	2.122	"unathletic, weak, or physically limited in some fashion"	4
223.245	5	41	2454042	selfTraitBlock	2.301	"hurried, impatient"	4
232.253	5	41	2463050	selfTraitBlock	3.164	hedonistic and pleasure seeking	4
241.262	5	41	2472059	selfTraitBlock	2.858	finds fault with others	4
256.271	5	41	2487068	selfGroupBlock	2.258	conservatives	4
265.28	5	41	2496077	selfGroupBlock	1.043	Christians	4
274.289	5	41	2505086	selfGroupBlock	1.861	women	4
281.298	5	41	2512095	selfGroupBlock	2.493	stoners	4
292.306	5	41	2523103	selfGroupBlock	2.331	humanities majors	4
307.316	5	41	2538113	friendRoleBlock	3.326	finds new opportunities for the group	4
318.324	5	41	2549121	friendRoleBlock	5.112	resolves conflicts in the group	4
327.325	5	41	2558122	friendRoleBlock	2.619	lets others in the group take advantage of them	4
338.342	5	41	2569139	friendRoleBlock	2.485	hoards the group's resources for the future	4
345.359	5	41	2576156	friendRoleBlock	3.401	challenges the morals and norms of the group	4
358.368	5	41	2589165	selfRoleBlock	2.258	hoards the group's resources for the future	4
367.377	5	41	2598174	selfRoleBlock	2.57	gives others in the group false hope	4
374.394	5	41	2605191	selfRoleBlock	4.028	deceives others in the group for amusement or pleasure	4
383.403	5	41	2614200	selfRoleBlock	2.5	helps others find their aspirations	4
394.42	5	41	2625217	selfRoleBlock	2.062	discovers new knowledge for the group	4
409.429	5	41	2640226	friendTraitBlock	3.289	"confident, secure in themselves"	4
418.438	5	41	2649235	friendTraitBlock	1.139	healthy and fit	4
429.447	5	41	2660244	friendTraitBlock	2.708	"trustworthy, faithful"	4
438.455	5	41	2669252	friendTraitBlock	1.927	hedonistic and pleasure seeking	4
449.464	5	41	2680261	friendTraitBlock	1.321	"brave, courageous"	4
460.473	5	41	2691270	selfTraitBlock	2.5	considerate and kind	4
469.482	5	41	2700279	selfTraitBlock	2.39	perseverant until the task is finished	4
480.491	5	41	2711288	selfTraitBlock	3.113	"perverse, having unhealthy habits"	4
491.5	5	41	2722297	selfTraitBlock	1.412	"spontaneous, adventuresome"	4
498.508	5	41	2729305	selfTraitBlock	1.719	reckless and impulsive	4
1	5	42	669645	friendGroupBlock	1.77	Jewish	1
12.009	5	42	680654	friendGroupBlock	1.57	Buddhists	1
19.018	5	42	687663	friendGroupBlock	1.843	commuter students	1
28.027	5	42	696672	friendGroupBlock	1.394	Muslims	1
37.035	5	42	705680	friendGroupBlock	2.178	fraternity or sorority members	1
52.044	5	42	720689	selfRoleBlock	2.508	tutors others in the group	1
59.061	5	42	727706	selfRoleBlock	2.478	helps others find their aspirations	1
70.07	5	42	738715	selfRoleBlock	2.364	creates rules for the group	1
81.079	5	42	749724	selfRoleBlock	2.694	ensures others in the group act morally	1
90.088	5	42	758733	selfRoleBlock	2.534	keeps others on schedule	1
103.097	5	42	771742	selfTraitBlock	2.397	clever and cunning	1
114.106	5	42	782751	selfTraitBlock	3.105	"cooperative, enjoying working with others"	1
123.115	5	42	791760	selfTraitBlock	3.201	"prone to boredom, listless"	1
134.124	5	42	802769	selfTraitBlock	2.941	hedonistic and pleasure seeking	1
143.133	5	42	811778	selfTraitBlock	2.382	"compliant, submissive"	1
154.141	5	42	822786	selfRoleBlock	2.767	cleans and tidies up after others	1
165.15	5	42	833795	selfRoleBlock	2.141	gives others in the group false hope	1
174.167	5	42	842812	selfRoleBlock	2.612	ensures others follow the group's rules	1
183.176	5	42	851821	selfRoleBlock	2.051	shares gossip with the group	1
190.193	5	42	858838	selfRoleBlock	2.886	shames group members for their mistakes	1
205.202	5	42	873847	selfGroupBlock	2.378	hipsters	1
216.211	5	42	884856	selfGroupBlock	1.321	White	1
225.22	5	42	893865	selfGroupBlock	1.599	humanities majors	1
232.229	5	42	900874	selfGroupBlock	1.278	Jewish	1
243.238	5	42	911883	selfGroupBlock	1.377	fraternity or sorority members	1
256.247	5	42	924892	friendRoleBlock	2.712	ensures others follow the group's rules	1
263.264	5	42	931909	friendRoleBlock	2.581	organizes and coordinates the group's plans	1
272.273	5	42	940918	friendRoleBlock	2.459	shares study notes with others	1
281.29	5	42	949935	friendRoleBlock	2.657	asks questions when the group is confused	1
292.307	5	42	960952	friendRoleBlock	2.334	lets others in the group take advantage of them	1
307.316	5	42	975961	friendTraitBlock	2.291	"spontaneous, adventuresome"	1
318.325	5	42	986970	friendTraitBlock	2.055	"jealous, petty"	1
327.334	5	42	995979	friendTraitBlock	1.949	arrogant or full of themselves	1
338.343	5	42	1006988	friendTraitBlock	1.832	"promiscuous, sleeping around a lot"	1
347.352	5	42	1015997	friendTraitBlock	1.761	"brave, courageous"	1
358.36	5	42	1027005	selfTraitBlock	2.2	"dull, unintelligent"	1
367.369	5	42	1036014	selfTraitBlock	2.474	romantic or charming	1
378.378	5	42	1047023	selfTraitBlock	2.369	"relaxed, handles stress well"	1
387.387	5	42	1056032	selfTraitBlock	1.685	greedy or power-hungry	1
394.396	5	42	1063041	selfTraitBlock	2.041	"outgoing, sociable"	1
409.405	5	42	1078050	friendRoleBlock	2.364	barters with others on behalf of the group	1
420.422	5	42	1089067	friendRoleBlock	2.98	deceives others in the group for amusement or pleasure	1
427.439	5	42	1096084	friendRoleBlock	3.165	challenges the morals and norms of the group	1
438.448	5	42	1107093	friendRoleBlock	1.766	engages others to be active and fit	1
447.457	5	42	1116102	friendRoleBlock	1.684	throws parties for the group	1
460.466	5	42	1129111	friendTraitBlock	2.804	"unathletic, weak, or physically limited in some fashion"	1
471.475	5	42	1140120	friendTraitBlock	2.479	"callous, caring little for others"	1
480.483	5	42	1149128	friendTraitBlock	1.631	"hurried, impatient"	1
491.492	5	42	1160137	friendTraitBlock	1.527	considerate and kind	1
500.501	5	42	1169146	friendTraitBlock	1.775	"confident, secure in themselves"	1
1.001	5	42	1281194	selfTraitBlock	3.346	"emotionally needy, craving affirmation or attention"	2
10.009	5	42	1290202	selfTraitBlock	1.688	"eminent, popular, and captivating"	2
19.027	5	42	1299220	selfTraitBlock	1.679	unsatisfied with the way things are	2
30.035	5	42	1310228	selfTraitBlock	2.961	apathetic or indifferent	2
37.053	5	42	1317246	selfTraitBlock	3.518	"persuasive, articulate and even eloquent"	2
52.062	5	42	1332255	selfTraitBlock	2.528	"passionate, opinionated"	2
59.07	5	42	1339263	selfTraitBlock	2.046	"depressed, blue"	2
68.079	5	42	1348272	selfTraitBlock	2.215	gets nervous and anxious easily	2
77.088	5	42	1357281	selfTraitBlock	3.082	"perverse, having unhealthy habits"	2
88.097	5	42	1368290	selfTraitBlock	2.282	"blunt, no-nonsense"	2
103.106	5	42	1383299	friendRoleBlock	1.695	shares gossip with the group	2
114.115	5	42	1394308	friendRoleBlock	1.926	divides up and assigns others to tasks	2
121.124	5	42	1401317	friendRoleBlock	1.289	leads the group	2
130.141	5	42	1410334	friendRoleBlock	1.707	provides emotional support to the group	2
141.15	5	42	1421343	friendRoleBlock	1.92	ensures others in the group act morally	2
154.159	5	42	1434352	selfRoleBlock	2.277	motivates others to a common goal	2
163.176	5	42	1443369	selfRoleBlock	3.68	excludes unpopular or unwanted others from the group	2
174.185	5	42	1454378	selfRoleBlock	2.03	finds new opportunities for the group	2
183.202	5	42	1463395	selfRoleBlock	2.641	lets others in the group take advantage of them	2
194.211	5	42	1474404	selfRoleBlock	2.483	challenges the group's beliefs	2
205.22	5	42	1485413	friendGroupBlock	2.002	Middle Eastern	2
216.229	5	42	1496422	friendGroupBlock	2.157	nerds	2
225.237	5	42	1505430	friendGroupBlock	1.549	Black	2
234.246	5	42	1514439	friendGroupBlock	1.327	Christians	2
241.255	5	42	1521448	friendGroupBlock	1.751	Canadians	2
256.264	5	42	1536457	selfRoleBlock	2.972	engages others to be active and fit	2
267.273	5	42	1547466	selfRoleBlock	2.545	maintains the group's traditions and rituals	2
276.282	5	42	1556475	selfRoleBlock	2.398	helps others find romantic partners	2
283.299	5	42	1563492	selfRoleBlock	1.677	organizes and coordinates the group's plans	2
294.316	5	42	1574509	selfRoleBlock	2.845	challenges the morals and norms of the group	2
307.325	5	42	1587518	friendTraitBlock	2.322	"passionate, opinionated"	2
318.334	5	42	1598527	friendTraitBlock	1.475	finds fault with others	2
327.343	5	42	1607536	friendTraitBlock	1.923	"depressed, blue"	2
336.352	5	42	1616545	friendTraitBlock	3.117	apathetic or indifferent	2
343.36	5	42	1623553	friendTraitBlock	2.538	"blunt, no-nonsense"	2
358.369	5	42	1638562	friendRoleBlock	2.608	finds new opportunities for the group	2
369.387	5	42	1649580	friendRoleBlock	3.97	maintains the group's traditions and rituals	2
378.404	5	42	1658597	friendRoleBlock	2.226	gives others in the group false hope	2
389.421	5	42	1669614	friendRoleBlock	2.487	helps others find romantic partners	2
398.438	5	42	1678631	friendRoleBlock	2.711	discovers new knowledge for the group	2
409.447	5	42	1689640	selfGroupBlock	1.67	Christians	2
418.456	5	42	1698649	selfGroupBlock	2.516	nerds	2
425.464	5	42	1705657	selfGroupBlock	1.435	commuter students	2
436.473	5	42	1716666	selfGroupBlock	1.238	Muslims	2
445.482	5	42	1725675	selfGroupBlock	1.135	students	2
460.491	5	42	1740684	friendTraitBlock	2.015	reckless and impulsive	2
467.5	5	42	1747693	friendTraitBlock	1.728	"dull, unintelligent"	2
478.509	5	42	1758702	friendTraitBlock	2.853	hedonistic and pleasure seeking	2
487.518	5	42	1767711	friendTraitBlock	2.479	"eminent, popular, and captivating"	2
498.535	5	42	1778728	friendTraitBlock	1.998	"emotionally needy, craving affirmation or attention"	2
1	5	42	1874516	selfTraitBlock	1.899	"confident, secure in themselves"	3
10.009	5	42	1883525	selfTraitBlock	1.929	happy and cheerful	3
19.018	5	42	1892534	selfTraitBlock	1.611	finds fault with others	3
30.027	5	42	1903543	selfTraitBlock	2.132	reckless and impulsive	3
37.036	5	42	1910552	selfTraitBlock	1.927	"artistic, appreciating aesthetics"	3
52.045	5	42	1925561	selfRoleBlock	2.467	barters with others on behalf of the group	3
63.054	5	42	1936570	selfRoleBlock	1.428	shares study notes with others	3
72.062	5	42	1945578	selfRoleBlock	2.767	attacks others who harm the group	3
83.08	5	42	1956596	selfRoleBlock	3.096	reminds others of their obligations	3
90.088	5	42	1963604	selfRoleBlock	1.773	resolves conflicts in the group	3
103.097	5	42	1976613	friendRoleBlock	3.075	advises the group on strategy in competitions and games	3
112.114	5	42	1985630	friendRoleBlock	1.402	motivates others to a common goal	3
121.132	5	42	1994648	friendRoleBlock	1.663	helps people with physically demanding tasks	3
132.141	5	42	2005657	friendRoleBlock	2.199	creates rules for the group	3
139.149	5	42	2012665	friendRoleBlock	1.564	loosens up the group	3
154.158	5	42	2027674	friendTraitBlock	2.345	"persuasive, articulate and even eloquent"	3
163.167	5	42	2036683	friendTraitBlock	2.209	"trustworthy, faithful"	3
174.184	5	42	2047700	friendTraitBlock	3.061	"sentimental and sensitive, experiencing emotions strongly"	3
183.193	5	42	2056709	friendTraitBlock	1.685	greedy or power-hungry	3
194.202	5	42	2067718	friendTraitBlock	2.096	healthy and fit	3
205.211	5	42	2078727	selfTraitBlock	1.534	cold and aloof	3
216.22	5	42	2089736	selfTraitBlock	2.756	considerate and kind	3
223.229	5	42	2096745	selfTraitBlock	2.208	perseverant until the task is finished	3
232.237	5	42	2105753	selfTraitBlock	2.18	"callous, caring little for others"	3
243.255	5	42	2116771	selfTraitBlock	2.451	"sentimental and sensitive, experiencing emotions strongly"	3
256.264	5	42	2129780	friendTraitBlock	2.353	"compliant, submissive"	3
267.273	5	42	2140789	friendTraitBlock	1.758	"relaxed, handles stress well"	3
278.282	5	42	2151798	friendTraitBlock	1.92	romantic or charming	3
287.29	5	42	2160806	friendTraitBlock	1.994	clever and cunning	3
296.299	5	42	2169815	friendTraitBlock	2.417	"outgoing, sociable"	3
307.308	5	42	2180824	friendRoleBlock	2.589	reminds others of their obligations	3
318.317	5	42	2191833	friendRoleBlock	1.665	keeps others on schedule	3
325.326	5	42	2198842	friendRoleBlock	1.951	tutors others in the group	3
336.335	5	42	2209851	friendRoleBlock	2.027	resolves conflicts in the group	3
345.352	5	42	2218868	friendRoleBlock	2.465	challenges others' authority in the group	3
358.361	5	42	2231877	selfRoleBlock	2.013	provides emotional support to the group	3
367.378	5	42	2240894	selfRoleBlock	2.903	counsels others in difficult life decisions	3
378.387	5	42	2251903	selfRoleBlock	3.054	hoards the group's resources for the future	3
389.396	5	42	2262912	selfRoleBlock	2.728	discovers new knowledge for the group	3
396.413	5	42	2269929	selfRoleBlock	3.433	advises the group on strategy in competitions and games	3
409.422	5	42	2282938	selfGroupBlock	1.592	Black	3
418.431	5	42	2291947	selfGroupBlock	1.057	Buddhists	3
429.439	5	42	2302955	selfGroupBlock	1.188	women	3
440.448	5	42	2313964	selfGroupBlock	2.505	conservatives	3
447.457	5	42	2320973	selfGroupBlock	2.421	liberals	3
460.466	5	42	2333982	friendGroupBlock	2.06	liberals	3
471.475	5	42	2344991	friendGroupBlock	1.463	hipsters	3
482.484	5	42	2356000	friendGroupBlock	1.483	men	3
491.493	5	42	2365009	friendGroupBlock	1.184	White	3
500.501	5	42	2374017	friendGroupBlock	1.043	Asian	3
1	5	42	2459680	selfTraitBlock	1.738	"brave, courageous"	4
10.009	5	42	2468689	selfTraitBlock	1.856	"promiscuous, sleeping around a lot"	4
21.018	5	42	2479698	selfTraitBlock	1.727	healthy and fit	4
32.035	5	42	2490715	selfTraitBlock	2.879	"unathletic, weak, or physically limited in some fashion"	4
41.052	5	42	2499732	selfTraitBlock	2.048	arrogant or full of themselves	4
52.061	5	42	2510741	selfRoleBlock	2.641	loosens up the group	4
