Subject	onset	duration	sample	trial_type	response_time	stimulus	run
40	358.318	5	2044751	selfRoleBlock	2.56	helps others find their aspirations	3
40	365.327	5	2051760	selfRoleBlock	2.784	creates rules for the group	3
40	376.344	5	2062777	selfRoleBlock	3.063	organizes and coordinates the group's plans	3
40	385.353	5	2071786	selfRoleBlock	2.948	finds new opportunities for the group	3
40	396.37	5	2082803	selfRoleBlock	6.087	maintains the group's traditions and rituals	3
40	409.371	5	2095804	selfRoleBlock	1.37	motivates others to a common goal	3
40	420.379	5	2106812	selfRoleBlock	2.602	loosens up the group	3
40	427.396	5	2113829	selfRoleBlock	3.342	hoards the group's resources for the future	3
40	436.414	5	2122847	selfRoleBlock	1.591	helps others find romantic partners	3
40	445.422	5	2131855	selfRoleBlock	4	reminds others of their obligations	3
40	460.431	5	2146864	friendRoleBlock	5.058	keeps the group from dangerous or risky ventures	3
40	469.432	5	2155865	friendRoleBlock	4	shares gossip with the group	3
40	478.441	5	2164874	friendRoleBlock	2.087	entertains the group	3
40	489.458	5	2175891	friendRoleBlock	3.8	organizes and coordinates the group's plans	3
40	500.467	5	2186900	friendRoleBlock	2.549	finds new opportunities for the group	3
40	1	5	2822231	friendTraitBlock	3.11	careful about doing things the right way, meticulous	4
40	12.018	5	2833249	friendTraitBlock	3.009	perverse, having unhealthy habits	4
40	23.027	5	2844258	friendTraitBlock	1.082	brave, courageous	4
40	32.035	5	2853266	friendTraitBlock	2.924	reckless and impulsive	4
40	41.052	5	2862283	friendTraitBlock	1.576	unathletic, weak, or physically limited in some fashion	4
40	52.061	5	2873292	friendTraitBlock	3.959	sentimental and sensitive, experiencing emotions strongly	4
40	63.079	5	2884310	friendTraitBlock	3.253	confident, secure in themselves	4
40	72.087	5	2893318	friendTraitBlock	2.543	romantic or charming	4
40	83.096	5	2904327	friendTraitBlock	1.211	considerate and kind	4
40	92.105	5	2913336	friendTraitBlock	3.861	clever and cunning	4
40	103.114	5	2924345	selfRoleBlock	3.95	shares study notes with others	4
40	110.123	5	2931354	selfRoleBlock	1.193	tutors others in the group	4
40	119.14	5	2940371	selfRoleBlock	1.426	counsels others in difficult life decisions	4
40	130.149	5	2951380	selfRoleBlock	1.942	throws parties for the group	4
40	141.166	5	2962397	selfRoleBlock	2.881	provides emotional support to the group	4
40	154.175	5	2975406	friendGroupBlock	2.91	nerds	4
40	165.184	5	2986415	friendGroupBlock	1.871	Muslims	4
40	174.192	5	2995423	friendGroupBlock	1.312	Asian	4
40	181.201	5	3002432	friendGroupBlock	2.751	conservatives	4
40	192.21	5	3013441	friendGroupBlock	1.183	Jewish	4
40	205.219	5	3026450	friendRoleBlock	2.896	resolves conflicts in the group	4
40	216.236	5	3037467	friendRoleBlock	2.663	advises the group on strategy in competitions and games	4
40	227.253	5	3048484	friendRoleBlock	2.254	maintains the group's traditions and rituals	4
40	236.27	5	3057501	friendRoleBlock	2.22	attacks others who harm the group	4
40	243.288	5	3064519	friendRoleBlock	1.774	divides up and assigns others to tasks	4
40	256.296	5	3077527	friendRoleBlock	4.836	excludes unpopular or unwanted others from the group	4
40	267.314	5	3088545	friendRoleBlock	3.643	ensures others in the group act morally	4
40	276.331	5	3097562	friendRoleBlock	2.251	gives others in the group false hope	4
40	287.348	5	3108579	friendRoleBlock	4.682	challenges others' authority in the group	4
40	296.365	5	3117596	friendRoleBlock	2.861	provides emotional support to the group	4
40	307.374	5	3128605	selfTraitBlock	3.635	arrogant or full of themselves	4
40	316.383	5	3137614	selfTraitBlock	2.181	romantic or charming	4
40	323.392	5	3144623	selfTraitBlock	1.887	trustworthy, faithful	4
40	334.4	5	3155631	selfTraitBlock	2.446	unsatisfied with the way things are	4
40	343.418	5	3164649	selfTraitBlock	2.186	artistic, appreciating aesthetics	4
40	358.427	5	3179658	selfTraitBlock	2.213	cooperative, enjoying working with others	4
40	367.435	5	3188666	selfTraitBlock	3.423	brave, courageous	4
40	378.444	5	3199675	selfTraitBlock	1.649	promiscuous, sleeping around a lot	4
40	387.453	5	3208684	selfTraitBlock	2.353	apathetic or indifferent	4
40	394.462	5	3215693	selfTraitBlock	1.732	dull, unintelligent	4
40	409.471	5	3230702	selfRoleBlock	4.078	cleans and tidies up after others	4
40	420.48	5	3241711	selfRoleBlock	1.596	shares gossip with the group	4
40	427.497	5	3248728	selfRoleBlock	2.966	shames group members for their mistakes	4
40	438.514	5	3259745	selfRoleBlock	3.995	challenges others' authority in the group	4
40	447.523	5	3268754	selfRoleBlock	2.101	engages others to be active and fit	4
40	460.532	5	3281763	selfGroupBlock	2.099	Canadians	4
40	469.54	5	3290771	selfGroupBlock	1.533	Muslims	4
40	480.549	5	3301780	selfGroupBlock	1.425	White	4
40	491.558	5	3312789	selfGroupBlock	1.529	Jewish	4
40	500.567	5	3321798	selfGroupBlock	1.027	stoners	4
41	1.001	5	380907	friendRoleBlock	4	barters with others on behalf of the group	1
41	10.01	5	389916	friendRoleBlock	1.472	leads the group	1
41	17.027	5	396933	friendRoleBlock	2.384	maintains the group's traditions and rituals	1
41	28.035	5	407941	friendRoleBlock	2.335	throws parties for the group	1
41	37.052	5	416958	friendRoleBlock	2.576	attacks others who harm the group	1
41	52.062	5	431968	selfRoleBlock	2.733	shames group members for their mistakes	1
41	63.079	5	442985	selfRoleBlock	2.57	asks questions when the group is confused	1
41	74.096	5	454002	selfRoleBlock	1.462	finds new opportunities for the group	1
41	83.105	5	463011	selfRoleBlock	1.979	engages others to be active and fit	1
41	92.113	5	472019	selfRoleBlock	2.198	leads the group	1
41	103.122	5	483028	friendTraitBlock	3.2	sentimental and sensitive, experiencing emotions strongly	1
41	112.139	5	492045	friendTraitBlock	2.562	unsatisfied with the way things are	1
41	119.148	5	499054	friendTraitBlock	1.894	apathetic or indifferent	1
41	130.157	5	510063	friendTraitBlock	3.077	blunt, no-nonsense	1
41	141.174	5	521080	friendTraitBlock	2.524	emotionally needy, craving affirmation or attention	1
41	154.183	5	534089	selfRoleBlock	3.699	advises the group on strategy in competitions and games	1
41	165.192	5	545098	selfRoleBlock	1.799	creates rules for the group	1
41	174.201	5	554107	selfRoleBlock	3.21	keeps others on schedule	1
41	181.218	5	561124	selfRoleBlock	2.342	excludes unpopular or unwanted others from the group	1
41	190.227	5	570133	selfRoleBlock	3.322	shares gossip with the group	1
41	205.236	5	585142	selfGroupBlock	4.715	commuter students	1
41	216.245	5	596151	selfGroupBlock	1.225	Buddhists	1
41	227.253	5	607159	selfGroupBlock	1.134	students	1
41	236.27	5	616176	selfGroupBlock	2.209	fraternity or sorority members	1
41	243.279	5	623185	selfGroupBlock	2.79	White	1
41	256.288	5	636194	friendTraitBlock	4.046	persuasive, articulate and even eloquent	1
41	267.297	5	647203	friendTraitBlock	2.488	dull, unintelligent	1
41	274.306	5	654212	friendTraitBlock	2.116	reckless and impulsive	1
41	283.314	5	663220	friendTraitBlock	1.9	passionate, opinionated	1
41	294.323	5	674229	friendTraitBlock	2.023	cold and aloof	1
41	307.332	5	687238	friendRoleBlock	5.08	reminds others of their obligations	1
41	318.333	5	698239	friendRoleBlock	2.133	challenges the group's beliefs	1
41	325.35	5	705256	friendRoleBlock	3.689	counsels others in difficult life decisions	1
41	334.359	5	714265	friendRoleBlock	2.48	shares study notes with others	1
41	343.376	5	723282	friendRoleBlock	2.768	keeps the group from dangerous or risky ventures	1
41	358.385	5	738291	selfTraitBlock	2.717	depressed, blue	1
41	367.394	5	747300	selfTraitBlock	2.444	prone to boredom, listless	1
41	378.402	5	758308	selfTraitBlock	1.918	brave, courageous	1
41	387.42	5	767326	selfTraitBlock	2.491	emotionally needy, craving affirmation or attention	1
41	398.428	5	778334	selfTraitBlock	1.79	blunt, no-nonsense	1
41	409.437	5	789343	friendGroupBlock	2.957	Buddhists	1
41	418.446	5	798352	friendGroupBlock	1.79	women	1
41	429.455	5	809361	friendGroupBlock	2.513	conservatives	1
41	436.464	5	816370	friendGroupBlock	1.86	Asian	1
41	447.472	5	827378	friendGroupBlock	1.667	commuter students	1
41	460.481	5	840387	selfTraitBlock	2.618	confident, secure in themselves	1
41	469.49	5	849396	selfTraitBlock	1.256	cold and aloof	1
41	476.499	5	856405	selfTraitBlock	1.923	gets nervous and anxious easily	1
41	485.508	5	865414	selfTraitBlock	2.681	unsatisfied with the way things are	1
41	496.516	5	876422	selfTraitBlock	2.787	cooperative, enjoying working with others	1
41	1	5	1040897	selfGroupBlock	3.161	nerds	2
41	12.009	5	1051906	selfGroupBlock	1.331	liberals	2
41	21.018	5	1060915	selfGroupBlock	1.409	Jewish	2
41	28.026	5	1067923	selfGroupBlock	1.451	Muslims	2
41	37.035	5	1076932	selfGroupBlock	1.086	Black	2
41	52.044	5	1091941	friendGroupBlock	2.603	Canadians	2
41	61.053	5	1100950	friendGroupBlock	1.289	Black	2
41	72.062	5	1111959	friendGroupBlock	2.53	hipsters	2
41	83.071	5	1122968	friendGroupBlock	1.268	Muslims	2
41	90.08	5	1129977	friendGroupBlock	3.134	humanities majors	2
41	103.088	5	1142985	friendRoleBlock	3.994	motivates others to a common goal	2
41	112.106	5	1152003	friendRoleBlock	2.2	helps others find romantic partners	2
41	121.114	5	1161011	friendRoleBlock	2.79	keeps others on schedule	2
41	132.132	5	1172029	friendRoleBlock	3.171	provides emotional support to the group	2
41	139.149	5	1179046	friendRoleBlock	2.543	divides up and assigns others to tasks	2
41	154.158	5	1194055	selfTraitBlock	3.682	arrogant or full of themselves	2
41	163.175	5	1203072	selfTraitBlock	2.416	artistic, appreciating aesthetics	2
41	174.184	5	1214081	selfTraitBlock	2.069	romantic or charming	2
41	185.193	5	1225090	selfTraitBlock	2.1	clever and cunning	2
41	194.201	5	1234098	selfTraitBlock	1.806	passionate, opinionated	2
41	205.21	5	1245107	selfRoleBlock	3.45	motivates others to a common goal	2
41	216.219	5	1256116	selfRoleBlock	3.927	challenges the morals and norms of the group	2
41	225.236	5	1265133	selfRoleBlock	2.606	helps people with physically demanding tasks	2
41	236.245	5	1276142	selfRoleBlock	2.371	barters with others on behalf of the group	2
41	245.254	5	1285151	selfRoleBlock	3.31	resolves conflicts in the group	2
41	256.263	5	1296160	friendRoleBlock	2.593	shames group members for their mistakes	2
41	263.271	5	1303168	friendRoleBlock	1.542	entertains the group	2
41	274.289	5	1314186	friendRoleBlock	2.584	cleans and tidies up after others	2
41	283.297	5	1323194	friendRoleBlock	4.353	tutors others in the group	2
41	292.314	5	1332211	friendRoleBlock	3.921	ensures others in the group act morally	2
41	307.324	5	1347221	selfRoleBlock	4.89	shares study notes with others	2
41	316.341	5	1356238	selfRoleBlock	2.065	ensures others in the group act morally	2
41	323.349	5	1363246	selfRoleBlock	2.448	attacks others who harm the group	2
41	334.366	5	1374263	selfRoleBlock	2.601	keeps the group from dangerous or risky ventures	2
41	345.375	5	1385272	selfRoleBlock	2.081	cleans and tidies up after others	2
41	358.384	5	1398281	friendTraitBlock	5.02	promiscuous, sleeping around a lot	2
41	369.385	5	1409282	friendTraitBlock	1.407	clever and cunning	2
41	380.402	5	1420299	friendTraitBlock	2.49	careful about doing things the right way, meticulous	2
41	389.411	5	1429308	friendTraitBlock	2.821	finds fault with others	2
41	398.42	5	1438317	friendTraitBlock	3.847	spontaneous, adventuresome	2
41	409.429	5	1449326	selfTraitBlock	3.628	eminent, popular, and captivating	2
41	418.437	5	1458334	selfTraitBlock	1.541	apathetic or indifferent	2
41	429.454	5	1469351	selfTraitBlock	3.25	sentimental and sensitive, experiencing emotions strongly	2
41	440.463	5	1480360	selfTraitBlock	1.555	jealous, petty	2
41	447.472	5	1487369	selfTraitBlock	2.124	dull, unintelligent	2
41	460.481	5	1500378	friendTraitBlock	3.447	cooperative, enjoying working with others	2
41	469.49	5	1509387	friendTraitBlock	3.807	perseverant until the task is finished	2
41	476.498	5	1516395	friendTraitBlock	2.193	arrogant or full of themselves	2
41	487.516	5	1527413	friendTraitBlock	2.421	gets nervous and anxious easily	2
41	498.525	5	1538422	friendTraitBlock	2.862	eminent, popular, and captivating	2
41	1	5	1633526	selfRoleBlock	3.844	lets others in the group take advantage of them	3
41	12.009	5	1644535	selfRoleBlock	1.886	tutors others in the group	3
41	19.018	5	1651544	selfRoleBlock	1.573	entertains the group	3
41	28.027	5	1660553	selfRoleBlock	2.608	loosens up the group	3
41	39.035	5	1671561	selfRoleBlock	4	throws parties for the group	3
41	52.044	5	1684570	selfRoleBlock	2.324	counsels others in difficult life decisions	3
41	61.062	5	1693588	selfRoleBlock	2.984	divides up and assigns others to tasks	3
41	70.079	5	1702605	selfRoleBlock	2.666	provides emotional support to the group	3
41	81.096	5	1713622	selfRoleBlock	4.373	challenges others' authority in the group	3
41	88.105	5	1720631	selfRoleBlock	1.935	helps others find romantic partners	3
41	103.114	5	1735640	selfTraitBlock	2.853	trustworthy, faithful	3
41	110.122	5	1742648	selfTraitBlock	1.669	promiscuous, sleeping around a lot	3
41	121.131	5	1753657	selfTraitBlock	1.689	callous, caring little for others	3
41	130.14	5	1762666	selfTraitBlock	1.432	healthy and fit	3
41	141.149	5	1773675	selfTraitBlock	2.39	relaxed, handles stress well	3
41	154.158	5	1786684	selfGroupBlock	3.849	Asian	3
41	163.167	5	1795693	selfGroupBlock	2.205	Canadians	3
41	170.175	5	1802701	selfGroupBlock	1.362	men	3
41	179.184	5	1811710	selfGroupBlock	2.055	hipsters	3
41	190.193	5	1822719	selfGroupBlock	1.761	Middle Eastern	3
41	205.202	5	1837728	friendRoleBlock	2.278	organizes and coordinates the group's plans	3
41	214.219	5	1846745	friendRoleBlock	2.628	asks questions when the group is confused	3
41	225.236	5	1857762	friendRoleBlock	3.088	discovers new knowledge for the group	3
41	232.253	5	1864779	friendRoleBlock	3.216	gives others in the group false hope	3
41	241.27	5	1873796	friendRoleBlock	3.476	deceives others in the group for amusement or pleasure	3
41	256.279	5	1888805	friendRoleBlock	3.135	engages others to be active and fit	3
41	263.296	5	1895822	friendRoleBlock	2.147	ensures others follow the group's rules	3
41	274.314	5	1906840	friendRoleBlock	4.842	advises the group on strategy in competitions and games	3
41	285.323	5	1917849	friendRoleBlock	1.9	shares gossip with the group	3
41	294.34	5	1926866	friendRoleBlock	4.572	excludes unpopular or unwanted others from the group	3
41	307.349	5	1939875	friendTraitBlock	3.99	perverse, having unhealthy habits	3
41	314.357	5	1946883	friendTraitBlock	2.559	romantic or charming	3
41	323.366	5	1955892	friendTraitBlock	2.412	hurried, impatient	3
41	334.375	5	1966901	friendTraitBlock	2.838	considerate and kind	3
41	345.384	5	1977910	friendTraitBlock	1.681	happy and cheerful	3
41	358.393	5	1990919	friendGroupBlock	3.097	liberals	3
41	369.402	5	2001928	friendGroupBlock	2.129	fraternity or sorority members	3
41	378.411	5	2010937	friendGroupBlock	1.609	students	3
41	385.419	5	2017945	friendGroupBlock	2.187	White	3
41	396.428	5	2028954	friendGroupBlock	1.097	Jewish	3
41	409.437	5	2041963	friendTraitBlock	4.093	relaxed, handles stress well	3
41	420.446	5	2052972	friendTraitBlock	2.493	compliant, submissive	3
41	431.455	5	2063981	friendTraitBlock	4.011	prone to boredom, listless	3
41	438.463	5	2070989	friendTraitBlock	2.462	depressed, blue	3
41	447.472	5	2079998	friendTraitBlock	2.83	greedy or power-hungry	3
41	460.481	5	2093007	selfTraitBlock	3.11	happy and cheerful	3
41	469.49	5	2102016	selfTraitBlock	1.933	outgoing, sociable	3
41	480.499	5	2113025	selfTraitBlock	2.14	compliant, submissive	3
41	491.508	5	2124034	selfTraitBlock	1.498	greedy or power-hungry	3
41	498.516	5	2131042	selfTraitBlock	2.213	persuasive, articulate and even eloquent	3
41	1	5	2231797	friendTraitBlock	3.07	unathletic, weak, or physically limited in some fashion	4
41	8.017	5	2238814	friendTraitBlock	2.209	callous, caring little for others	4
41	17.035	5	2247832	friendTraitBlock	2.395	artistic, appreciating aesthetics	4
41	26.043	5	2256840	friendTraitBlock	1.433	outgoing, sociable	4
41	37.052	5	2267849	friendTraitBlock	2.3	jealous, petty	4
41	52.061	5	2282858	friendRoleBlock	3.139	creates rules for the group	4
41	61.07	5	2291867	friendRoleBlock	2.297	loosens up the group	4
41	68.087	5	2298884	friendRoleBlock	2.83	helps people with physically demanding tasks	4
41	79.096	5	2309893	friendRoleBlock	3.184	helps others find their aspirations	4
41	88.113	5	2318910	friendRoleBlock	2.86	challenges others' authority in the group	4
41	103.122	5	2333919	selfRoleBlock	2.552	challenges the group's beliefs	4
41	112.131	5	2342928	selfRoleBlock	3.471	maintains the group's traditions and rituals	4
41	123.14	5	2353937	selfRoleBlock	2.284	ensures others follow the group's rules	4
41	132.157	5	2362954	selfRoleBlock	2.014	organizes and coordinates the group's plans	4
41	143.166	5	2373963	selfRoleBlock	2.905	reminds others of their obligations	4
41	154.175	5	2384972	friendGroupBlock	2.431	Christians	4
41	163.183	5	2393980	friendGroupBlock	1.312	men	4
41	174.192	5	2404989	friendGroupBlock	1.58	Middle Eastern	4
41	181.201	5	2411998	friendGroupBlock	1.475	nerds	4
41	190.21	5	2421007	friendGroupBlock	1.683	stoners	4
41	205.219	5	2436016	selfTraitBlock	4.067	careful about doing things the right way, meticulous	4
41	216.236	5	2447033	selfTraitBlock	2.122	unathletic, weak, or physically limited in some fashion	4
41	223.245	5	2454042	selfTraitBlock	2.301	hurried, impatient	4
41	232.253	5	2463050	selfTraitBlock	3.164	hedonistic and pleasure seeking	4
41	241.262	5	2472059	selfTraitBlock	2.858	finds fault with others	4
41	256.271	5	2487068	selfGroupBlock	2.258	conservatives	4
41	265.28	5	2496077	selfGroupBlock	1.043	Christians	4
41	274.289	5	2505086	selfGroupBlock	1.861	women	4
41	281.298	5	2512095	selfGroupBlock	2.493	stoners	4
41	292.306	5	2523103	selfGroupBlock	2.331	humanities majors	4
41	307.316	5	2538113	friendRoleBlock	3.326	finds new opportunities for the group	4
41	318.324	5	2549121	friendRoleBlock	5.112	resolves conflicts in the group	4
41	327.325	5	2558122	friendRoleBlock	2.619	lets others in the group take advantage of them	4
41	338.342	5	2569139	friendRoleBlock	2.485	hoards the group's resources for the future	4
41	345.359	5	2576156	friendRoleBlock	3.401	challenges the morals and norms of the group	4
41	358.368	5	2589165	selfRoleBlock	2.258	hoards the group's resources for the future	4
41	367.377	5	2598174	selfRoleBlock	2.57	gives others in the group false hope	4
41	374.394	5	2605191	selfRoleBlock	4.028	deceives others in the group for amusement or pleasure	4
41	383.403	5	2614200	selfRoleBlock	2.5	helps others find their aspirations	4
41	394.42	5	2625217	selfRoleBlock	2.062	discovers new knowledge for the group	4
41	409.429	5	2640226	friendTraitBlock	3.289	confident, secure in themselves	4
41	418.438	5	2649235	friendTraitBlock	1.139	healthy and fit	4
41	429.447	5	2660244	friendTraitBlock	2.708	trustworthy, faithful	4
41	438.455	5	2669252	friendTraitBlock	1.927	hedonistic and pleasure seeking	4
41	449.464	5	2680261	friendTraitBlock	1.321	brave, courageous	4
41	460.473	5	2691270	selfTraitBlock	2.5	considerate and kind	4
41	469.482	5	2700279	selfTraitBlock	2.39	perseverant until the task is finished	4
41	480.491	5	2711288	selfTraitBlock	3.113	perverse, having unhealthy habits	4
41	491.5	5	2722297	selfTraitBlock	1.412	spontaneous, adventuresome	4
41	498.508	5	2729305	selfTraitBlock	1.719	reckless and impulsive	4
42	1	5	669645	friendGroupBlock	1.77	Jewish	1
42	12.009	5	680654	friendGroupBlock	1.57	Buddhists	1
42	19.018	5	687663	friendGroupBlock	1.843	commuter students	1
42	28.027	5	696672	friendGroupBlock	1.394	Muslims	1
42	37.035	5	705680	friendGroupBlock	2.178	fraternity or sorority members	1
42	52.044	5	720689	selfRoleBlock	2.508	tutors others in the group	1
42	59.061	5	727706	selfRoleBlock	2.478	helps others find their aspirations	1
42	70.07	5	738715	selfRoleBlock	2.364	creates rules for the group	1
42	81.079	5	749724	selfRoleBlock	2.694	ensures others in the group act morally	1
42	90.088	5	758733	selfRoleBlock	2.534	keeps others on schedule	1
42	103.097	5	771742	selfTraitBlock	2.397	clever and cunning	1
42	114.106	5	782751	selfTraitBlock	3.105	cooperative, enjoying working with others	1
42	123.115	5	791760	selfTraitBlock	3.201	prone to boredom, listless	1
42	134.124	5	802769	selfTraitBlock	2.941	hedonistic and pleasure seeking	1
42	143.133	5	811778	selfTraitBlock	2.382	compliant, submissive	1
42	154.141	5	822786	selfRoleBlock	2.767	cleans and tidies up after others	1
42	165.15	5	833795	selfRoleBlock	2.141	gives others in the group false hope	1
42	174.167	5	842812	selfRoleBlock	2.612	ensures others follow the group's rules	1
42	183.176	5	851821	selfRoleBlock	2.051	shares gossip with the group	1
42	190.193	5	858838	selfRoleBlock	2.886	shames group members for their mistakes	1
42	205.202	5	873847	selfGroupBlock	2.378	hipsters	1
42	216.211	5	884856	selfGroupBlock	1.321	White	1
42	225.22	5	893865	selfGroupBlock	1.599	humanities majors	1
42	232.229	5	900874	selfGroupBlock	1.278	Jewish	1
42	243.238	5	911883	selfGroupBlock	1.377	fraternity or sorority members	1
42	256.247	5	924892	friendRoleBlock	2.712	ensures others follow the group's rules	1
42	263.264	5	931909	friendRoleBlock	2.581	organizes and coordinates the group's plans	1
42	272.273	5	940918	friendRoleBlock	2.459	shares study notes with others	1
42	281.29	5	949935	friendRoleBlock	2.657	asks questions when the group is confused	1
42	292.307	5	960952	friendRoleBlock	2.334	lets others in the group take advantage of them	1
42	307.316	5	975961	friendTraitBlock	2.291	spontaneous, adventuresome	1
42	318.325	5	986970	friendTraitBlock	2.055	jealous, petty	1
42	327.334	5	995979	friendTraitBlock	1.949	arrogant or full of themselves	1
42	338.343	5	1006988	friendTraitBlock	1.832	promiscuous, sleeping around a lot	1
42	347.352	5	1015997	friendTraitBlock	1.761	brave, courageous	1
42	358.36	5	1027005	selfTraitBlock	2.2	dull, unintelligent	1
42	367.369	5	1036014	selfTraitBlock	2.474	romantic or charming	1
42	378.378	5	1047023	selfTraitBlock	2.369	relaxed, handles stress well	1
42	387.387	5	1056032	selfTraitBlock	1.685	greedy or power-hungry	1
42	394.396	5	1063041	selfTraitBlock	2.041	outgoing, sociable	1
42	409.405	5	1078050	friendRoleBlock	2.364	barters with others on behalf of the group	1
42	420.422	5	1089067	friendRoleBlock	2.98	deceives others in the group for amusement or pleasure	1
42	427.439	5	1096084	friendRoleBlock	3.165	challenges the morals and norms of the group	1
42	438.448	5	1107093	friendRoleBlock	1.766	engages others to be active and fit	1
42	447.457	5	1116102	friendRoleBlock	1.684	throws parties for the group	1
42	460.466	5	1129111	friendTraitBlock	2.804	unathletic, weak, or physically limited in some fashion	1
42	471.475	5	1140120	friendTraitBlock	2.479	callous, caring little for others	1
42	480.483	5	1149128	friendTraitBlock	1.631	hurried, impatient	1
42	491.492	5	1160137	friendTraitBlock	1.527	considerate and kind	1
42	500.501	5	1169146	friendTraitBlock	1.775	confident, secure in themselves	1
42	1.001	5	1281194	selfTraitBlock	3.346	emotionally needy, craving affirmation or attention	2
42	10.009	5	1290202	selfTraitBlock	1.688	eminent, popular, and captivating	2
42	19.027	5	1299220	selfTraitBlock	1.679	unsatisfied with the way things are	2
42	30.035	5	1310228	selfTraitBlock	2.961	apathetic or indifferent	2
42	37.053	5	1317246	selfTraitBlock	3.518	persuasive, articulate and even eloquent	2
42	52.062	5	1332255	selfTraitBlock	2.528	passionate, opinionated	2
42	59.07	5	1339263	selfTraitBlock	2.046	depressed, blue	2
42	68.079	5	1348272	selfTraitBlock	2.215	gets nervous and anxious easily	2
42	77.088	5	1357281	selfTraitBlock	3.082	perverse, having unhealthy habits	2
42	88.097	5	1368290	selfTraitBlock	2.282	blunt, no-nonsense	2
42	103.106	5	1383299	friendRoleBlock	1.695	shares gossip with the group	2
42	114.115	5	1394308	friendRoleBlock	1.926	divides up and assigns others to tasks	2
42	121.124	5	1401317	friendRoleBlock	1.289	leads the group	2
42	130.141	5	1410334	friendRoleBlock	1.707	provides emotional support to the group	2
42	141.15	5	1421343	friendRoleBlock	1.92	ensures others in the group act morally	2
42	154.159	5	1434352	selfRoleBlock	2.277	motivates others to a common goal	2
42	163.176	5	1443369	selfRoleBlock	3.68	excludes unpopular or unwanted others from the group	2
42	174.185	5	1454378	selfRoleBlock	2.03	finds new opportunities for the group	2
42	183.202	5	1463395	selfRoleBlock	2.641	lets others in the group take advantage of them	2
42	194.211	5	1474404	selfRoleBlock	2.483	challenges the group's beliefs	2
42	205.22	5	1485413	friendGroupBlock	2.002	Middle Eastern	2
42	216.229	5	1496422	friendGroupBlock	2.157	nerds	2
42	225.237	5	1505430	friendGroupBlock	1.549	Black	2
42	234.246	5	1514439	friendGroupBlock	1.327	Christians	2
42	241.255	5	1521448	friendGroupBlock	1.751	Canadians	2
42	256.264	5	1536457	selfRoleBlock	2.972	engages others to be active and fit	2
42	267.273	5	1547466	selfRoleBlock	2.545	maintains the group's traditions and rituals	2
42	276.282	5	1556475	selfRoleBlock	2.398	helps others find romantic partners	2
42	283.299	5	1563492	selfRoleBlock	1.677	organizes and coordinates the group's plans	2
42	294.316	5	1574509	selfRoleBlock	2.845	challenges the morals and norms of the group	2
42	307.325	5	1587518	friendTraitBlock	2.322	passionate, opinionated	2
42	318.334	5	1598527	friendTraitBlock	1.475	finds fault with others	2
42	327.343	5	1607536	friendTraitBlock	1.923	depressed, blue	2
42	336.352	5	1616545	friendTraitBlock	3.117	apathetic or indifferent	2
42	343.36	5	1623553	friendTraitBlock	2.538	blunt, no-nonsense	2
42	358.369	5	1638562	friendRoleBlock	2.608	finds new opportunities for the group	2
42	369.387	5	1649580	friendRoleBlock	3.97	maintains the group's traditions and rituals	2
42	378.404	5	1658597	friendRoleBlock	2.226	gives others in the group false hope	2
42	389.421	5	1669614	friendRoleBlock	2.487	helps others find romantic partners	2
42	398.438	5	1678631	friendRoleBlock	2.711	discovers new knowledge for the group	2
42	409.447	5	1689640	selfGroupBlock	1.67	Christians	2
42	418.456	5	1698649	selfGroupBlock	2.516	nerds	2
42	425.464	5	1705657	selfGroupBlock	1.435	commuter students	2
42	436.473	5	1716666	selfGroupBlock	1.238	Muslims	2
42	445.482	5	1725675	selfGroupBlock	1.135	students	2
42	460.491	5	1740684	friendTraitBlock	2.015	reckless and impulsive	2
42	467.5	5	1747693	friendTraitBlock	1.728	dull, unintelligent	2
42	478.509	5	1758702	friendTraitBlock	2.853	hedonistic and pleasure seeking	2
42	487.518	5	1767711	friendTraitBlock	2.479	eminent, popular, and captivating	2
42	498.535	5	1778728	friendTraitBlock	1.998	emotionally needy, craving affirmation or attention	2
42	1	5	1874516	selfTraitBlock	1.899	confident, secure in themselves	3
42	10.009	5	1883525	selfTraitBlock	1.929	happy and cheerful	3
42	19.018	5	1892534	selfTraitBlock	1.611	finds fault with others	3
42	30.027	5	1903543	selfTraitBlock	2.132	reckless and impulsive	3
42	37.036	5	1910552	selfTraitBlock	1.927	artistic, appreciating aesthetics	3
42	52.045	5	1925561	selfRoleBlock	2.467	barters with others on behalf of the group	3
42	63.054	5	1936570	selfRoleBlock	1.428	shares study notes with others	3
42	72.062	5	1945578	selfRoleBlock	2.767	attacks others who harm the group	3
42	83.08	5	1956596	selfRoleBlock	3.096	reminds others of their obligations	3
42	90.088	5	1963604	selfRoleBlock	1.773	resolves conflicts in the group	3
42	103.097	5	1976613	friendRoleBlock	3.075	advises the group on strategy in competitions and games	3
42	112.114	5	1985630	friendRoleBlock	1.402	motivates others to a common goal	3
42	121.132	5	1994648	friendRoleBlock	1.663	helps people with physically demanding tasks	3
42	132.141	5	2005657	friendRoleBlock	2.199	creates rules for the group	3
42	139.149	5	2012665	friendRoleBlock	1.564	loosens up the group	3
42	154.158	5	2027674	friendTraitBlock	2.345	persuasive, articulate and even eloquent	3
42	163.167	5	2036683	friendTraitBlock	2.209	trustworthy, faithful	3
